Row_Num,Brough,Block,Lot,maybe_issue
42650,CORONA,1776,43,
42651,CORONA,1764,17,
42652,CORONA,1764,17,
42653,CORONA,1764,17,
42654,CORONA,1764,17,
42655,FLUSHING,1609,15,
42656,CORONA,1609,19,
42657,CORONA,1967,12,
42658,CORONA,1967,13,
42659,CORONA,1967,24,
42660,CORONA,1967,24,
42661,CORONA,1967,24,
42662,CORONA,1967,58,
42663,CORONA,1966,36,
42664,CORONA,1952,16,
42665,CORONA,1952,16,
42669,CORONA,1952,19,
42670,CORONA,1966,50,
42671,CORONA,1966,50,
42672,CORONA,1968,82,
42673,CORONA,1968,1,
42674,CORONA,1957,1,
42675,EAST ELMHURST,1689,73,
42676,FLUSHING,1689,29,
42677,EAST ELMHURST,1698,54,
42678,FLUSHING,1698,28,
42679,EAST ELMHURST,1706,18,
42680,FLUSHING,1074,43,
42681,FLUSHING,1686,39,
42682,FLUSHING,1689,47,
42683,FLUSHING,1401,31,
42684,FLUSHING,1401,26,
42685,EAST ELMHURST,1402,42,
42686,FLUSHING,1402,36,
42687,FLUSHING,1366,39,
42688,FLUSHING,1423,71,
42689,FLUSHING,1423,71,
42690,FLUSHING,1422,19,
42691,FLUSHING,1422,24,
42692,FLUSHING,1422,29,
42693,EAST ELMHURST,1104,16,
42694,EAST ELMHURST,1104,18,
42695,FLUSHING,1368,40,
42696,FLUSHING,1368,140,
42697,FLUSHING,1368,25,
42698,FLUSHING,1368,26,
42699,FLUSHING,1376,32,
42700,FLUSHING,1704,172,
42701,FLUSHING,1374,7,
42702,FLUSHING,1088,58,
42703,FLUSHING,1424,57,
42704,FLUSHING,1659,67,
42705,FLUSHING,947,7501,
42706,FLUSHING,947,7501,
42707,FLUSHING,1165,17,
42708,FLUSHING,1165,27,
42712,FLUSHING,967,43,
42713,FLUSHING,941,14,
42714,FLUSHING,941,16,
42715,FLUSHING,970,57,
42716,FLUSHING,945,3,
42717,FLUSHING,945,24,
42718,FLUSHING,1008,7501,
42719,FLUSHING,1007,7501,
42720,FLUSHING,1007,7501,
42721,FLUSHING,1007,7501,
42722,EAST ELMHURST,945,5,
42723,EAST ELMHURST,945,7,
42724,FLUSHING,973,7501,
42725,FLUSHING,972,7501,
42726,FLUSHING,973,7501,
42727,FLUSHING,973,7501,
42728,FLUSHING,973,7501,
42729,FLUSHING,972,7501,
42730,FLUSHING,973,7501,
42731,FLUSHING,1009,7501,
42732,FLUSHING,974,7501,
42733,FLUSHING,974,7501,
42734,FLUSHING,974,7501,
42735,FLUSHING,973,7501,
42736,FLUSHING,1009,7501,
42737,FLUSHING,1010,7501,
42738,FLUSHING,1010,7501,
42739,FLUSHING,1010,7501,
42740,FLUSHING,948,7501,
42741,FLUSHING,947,7501,
42742,FLUSHING,947,7501,
42743,FLUSHING,948,7501,
42744,FLUSHING,974,7501,
42745,FLUSHING,1011,7501,
42746,FLUSHING,1011,7501,
42747,FLUSHING,1010,7501,
42748,FLUSHING,1011,7501,
42749,FLUSHING,1010,7501,
42750,FLUSHING,1011,7501,
42751,FLUSHING,1010,7501,
42755,FLUSHING,949,7501,
42756,FLUSHING,948,7501,
42757,FLUSHING,949,7501,
42758,FLUSHING,948,7501,
42759,FLUSHING,948,7501,
42760,FLUSHING,1011,7501,
42761,FLUSHING,1011,7501,
42762,FLUSHING,1011,7501,
42763,FLUSHING,1011,7501,
42764,FLUSHING,1175,36,
42765,FLUSHING,1177,1,
42766,FLUSHING,1177,46,
42767,FLUSHING,1176,34,
42768,FLUSHING,1130,24,
42769,FLUSHING,1380,55,
42770,FLUSHING,1380,51,
42771,FLUSHING,1177,111,
42772,FLUSHING,1177,12,
42773,FLUSHING,1177,13,
42774,FLUSHING,1177,14,
42775,EAST ELMHURST,1177,15,
42776,FLUSHING,1097,31,
42777,FLUSHING,1008,7501,
42778,FLUSHING,1009,7501,
42779,JACKSON HEIGHTS,1243,38,
42780,JACKSON HEIGHTS,1243,37,
42781,JACKSON HEIGHTS,1243,36,
42782,JACKSON HEIGHTS,1243,35,
42783,FLUSHING,1257,6,
42784,JACKSON HEIGHTS,1243,34,
42785,JACKSON HEIGHTS,1243,33,
42786,FLUSHING,1257,9,
42787,JACKSON HEIGHTS,1258,1,
42788,JACKSON HEIGHTS,1258,4,
42789,JACKSON HEIGHTS,1258,5,
42790,JACKSON HEIGHTS,1258,6,
42791,FLUSHING,1258,8,
42792,FLUSHING,1259,2,
42793,FLUSHING,1259,3,
42794,FLUSHING,1259,5,
42798,FLUSHING,1259,7,
42799,FLUSHING,1245,30,
42800,JACKSON HEIGHTS,1259,9,
42801,JACKSON HEIGHTS,1249,33,
42802,JACKSON HEIGHTS,1263,1,
42803,JACKSON HEIGHTS,1264,1,
42804,JACKSON HEIGHTS,1251,30,
42805,JACKSON HEIGHTS,1265,1,
42806,FLUSHING,1266,1,
42807,FLUSHING,1268,1,
42808,JACKSON HEIGHTS,1268,6,
42809,FLUSHING,1431,40,
42810,JACKSON HEIGHTS,1431,37,
42811,JACKSON HEIGHTS,1431,35,
42812,FLUSHING,1431,32,
42813,JACKSON HEIGHTS,1445,1,
42814,FLUSHING,1446,1,
42815,JACKSON HEIGHTS,1433,7501,
42816,JACKSON HEIGHTS,1447,1,
42817,JACKSON HEIGHTS,1435,29,
42818,JACKSON HEIGHTS,1448,1,
42819,FLUSHING,1449,1,
42820,JACKSON HEIGHTS,1436,32,
42821,JACKSON HEIGHTS,1450,1,
42822,FLUSHING,1437,32,
42823,JACKSON HEIGHTS,1451,1,
42824,JACKSON HEIGHTS,1452,7501,
42825,FLUSHING,1452,6,
42826,JACKSON HEIGHTS,1453,10,
42827,JACKSON HEIGHTS,1455,1,
42828,JACKSON HEIGHTS,1455,55,
42829,FLUSHING,1455,30,
42830,JACKSON HEIGHTS,1455,60,
42831,JACKSON HEIGHTS,1455,65,
42832,FLUSHING,1258,43,
42833,JACKSON HEIGHTS,1273,1,
42834,FLUSHING,1274,1,
42835,JACKSON HEIGHTS,1261,35,
42836,FLUSHING,1262,34,
42837,JACKSON HEIGHTS,1275,1,
42841,FLUSHING,1276,1,
42842,FLUSHING,1264,35,
42843,JACKSON HEIGHTS,1277,1,
42844,JACKSON HEIGHTS,1265,33,
42845,JACKSON HEIGHTS,1278,1,
42846,FLUSHING,1266,38,
42847,JACKSON HEIGHTS,1279,1,
42848,FLUSHING,1266,7501,
42849,FLUSHING,1280,1,
42850,JACKSON HEIGHTS,1267,7501,
42851,FLUSHING,1268,33,
42852,JACKSON HEIGHTS,1443,33,
42853,JACKSON HEIGHTS,1444,32,
42854,JACKSON HEIGHTS,1457,1,
42855,FLUSHING,1445,34,
42856,FLUSHING,1458,1,
42857,JACKSON HEIGHTS,1446,33,
42858,JACKSON HEIGHTS,1460,1,
42859,FLUSHING,1448,32,
42860,FLUSHING,1449,32,
42861,JACKSON HEIGHTS,1462,1,
42862,JACKSON HEIGHTS,1463,1,
42863,JACKSON HEIGHTS,1451,32,
42864,JACKSON HEIGHTS,1453,34,
42865,FLUSHING,1466,6,
42866,JACKSON HEIGHTS,1467,4,
42867,JACKSON HEIGHTS,1455,50,
42868,JACKSON HEIGHTS,1455,85,
42869,JACKSON HEIGHTS,1455,80,
42870,FLUSHING,1271,41,
42871,FLUSHING,1271,36,
42872,FLUSHING,1283,1,
42873,FLUSHING,1475,1,
42874,JACKSON HEIGHTS,1461,35,
42875,JACKSON HEIGHTS,1480,1,
42876,JACKSON HEIGHTS,1483,10,
42877,JACKSON HEIGHTS,1243,32,
42878,FLUSHING,1258,1,
42879,JACKSON HEIGHTS,1257,10,
42880,JACKSON HEIGHTS,1259,1,
42884,JACKSON HEIGHTS,1258,10,
42885,FLUSHING,1259,41,
42886,JACKSON HEIGHTS,1272,1,
42887,JACKSON HEIGHTS,1271,6,
42888,FLUSHING,1272,71,
42889,JACKSON HEIGHTS,1271,11,
42890,FLUSHING,1272,69,
42891,JACKSON HEIGHTS,1272,68,
42892,JACKSON HEIGHTS,1272,66,
42893,FLUSHING,1272,65,
42894,JACKSON HEIGHTS,1272,62,
42895,JACKSON HEIGHTS,1272,60,
42896,JACKSON HEIGHTS,1282,185,
42897,FLUSHING,1282,191,
42898,FLUSHING,1283,48,
42899,JACKSON HEIGHTS,1282,193,
42900,JACKSON HEIGHTS,1246,35,
42901,JACKSON HEIGHTS,1259,10,
42902,JACKSON HEIGHTS,1259,32,
42903,JACKSON HEIGHTS,1260,41,
42904,JACKSON HEIGHTS,1272,6,
42905,FLUSHING,1272,12,
42906,FLUSHING,1272,25,
42907,FLUSHING,1273,44,
42908,JACKSON HEIGHTS,1284,29,
42909,JACKSON HEIGHTS,1283,7501,
42910,JACKSON HEIGHTS,1283,16,
42911,FLUSHING,1261,1,
42912,FLUSHING,1260,16,
42913,JACKSON HEIGHTS,1261,58,
42914,JACKSON HEIGHTS,1261,54,
42915,JACKSON HEIGHTS,1260,35,
42916,JACKSON HEIGHTS,1273,21,
42917,FLUSHING,1273,34,
42918,JACKSON HEIGHTS,1284,51,
42919,FLUSHING,1261,1,
42920,JACKSON HEIGHTS,1261,16,
42921,JACKSON HEIGHTS,1275,61,
42922,FLUSHING,1275,45,
42923,JACKSON HEIGHTS,1274,20,
42927,FLUSHING,1286,30,
42928,JACKSON HEIGHTS,1286,27,
42929,JACKSON HEIGHTS,1285,53,
42930,JACKSON HEIGHTS,1285,56,
42931,JACKSON HEIGHTS,1285,58,
42932,JACKSON HEIGHTS,1285,59,
42933,FLUSHING,1285,65,
42934,JACKSON HEIGHTS,1249,18,
42935,JACKSON HEIGHTS,1249,18,
42936,FLUSHING,1263,44,
42937,FLUSHING,1275,12,
42938,FLUSHING,1275,20,
42939,JACKSON HEIGHTS,1287,60,
42940,FLUSHING,1286,58,
42941,JACKSON HEIGHTS,1287,50,
42942,JACKSON HEIGHTS,1249,18,
42943,JACKSON HEIGHTS,1249,18,
42944,JACKSON HEIGHTS,1264,47,
42945,JACKSON HEIGHTS,1263,15,
42946,JACKSON HEIGHTS,1277,58,
42947,FLUSHING,1277,50,
42948,JACKSON HEIGHTS,1287,15,
42949,JACKSON HEIGHTS,1287,16,
42950,JACKSON HEIGHTS,1287,17,
42951,JACKSON HEIGHTS,1287,32,
42952,JACKSON HEIGHTS,1288,51,
42953,JACKSON HEIGHTS,1264,14,
42954,JACKSON HEIGHTS,1265,58,
42955,JACKSON HEIGHTS,1265,52,
42956,JACKSON HEIGHTS,1277,12,
42957,FLUSHING,1277,7501,
42958,JACKSON HEIGHTS,1265,11,
42959,JACKSON HEIGHTS,1265,30,
42960,FLUSHING,1279,58,
42961,JACKSON HEIGHTS,1279,46,
42962,JACKSON HEIGHTS,1279,35,
42963,FLUSHING,1290,67,
42964,FLUSHING,1290,61,
42965,FLUSHING,1290,54,
42966,JACKSON HEIGHTS,1290,49,
42970,FLUSHING,1280,38,
42971,JACKSON HEIGHTS,1291,1,
42972,FLUSHING,1290,1,
42973,FLUSHING,1290,13,
42974,FLUSHING,1291,64,
42975,JACKSON HEIGHTS,1291,60,
42976,FLUSHING,1290,25,
42977,JACKSON HEIGHTS,1291,56,
42978,FLUSHING,1291,53,
42979,JACKSON HEIGHTS,1290,29,
42980,FLUSHING,1291,49,
42981,JACKSON HEIGHTS,1291,48,
42982,JACKSON HEIGHTS,1290,36,
42983,FLUSHING,1254,12,
42984,FLUSHING,1254,12,
42985,FLUSHING,1254,12,
42986,FLUSHING,1268,51,
42987,JACKSON HEIGHTS,1281,65,
42988,JACKSON HEIGHTS,1280,12,
42989,FLUSHING,1281,54,
42990,JACKSON HEIGHTS,1280,26,
42991,JACKSON HEIGHTS,1291,6,
42992,FLUSHING,1292,69,
42993,FLUSHING,1291,12,
42994,FLUSHING,1292,63,
42995,FLUSHING,1291,20,
42996,JACKSON HEIGHTS,1291,25,
42997,FLUSHING,1292,56,
42998,JACKSON HEIGHTS,1291,30,
42999,JACKSON HEIGHTS,1291,32,
43000,JACKSON HEIGHTS,1291,34,
43001,JACKSON HEIGHTS,1291,36,
43002,JACKSON HEIGHTS,1430,1,
43003,FLUSHING,1254,12,
43004,JACKSON HEIGHTS,1430,57,
43005,FLUSHING,1430,43,
43006,JACKSON HEIGHTS,1430,35,
43007,JACKSON HEIGHTS,1268,10,
43008,JACKSON HEIGHTS,1268,13,
43009,FLUSHING,1443,40,
43013,FLUSHING,1281,25,
43014,FLUSHING,1281,33,
43015,JACKSON HEIGHTS,1456,46,
43016,FLUSHING,1431,1,
43017,JACKSON HEIGHTS,1430,29,
43018,JACKSON HEIGHTS,1444,1,
43019,FLUSHING,1443,7501,
43020,JACKSON HEIGHTS,1457,56,
43021,JACKSON HEIGHTS,1456,22,
43022,JACKSON HEIGHTS,1456,29,
43023,FLUSHING,1457,34,
43024,JACKSON HEIGHTS,1471,12,
43025,FLUSHING,1470,12,
43026,JACKSON HEIGHTS,1471,12,
43027,JACKSON HEIGHTS,1471,12,
43028,JACKSON HEIGHTS,1471,7501,
43029,JACKSON HEIGHTS,1431,6,
43030,FLUSHING,1432,56,
43031,JACKSON HEIGHTS,1432,39,
43032,JACKSON HEIGHTS,1444,6,
43033,FLUSHING,1457,18,
43034,FLUSHING,1458,46,
43035,FLUSHING,1471,12,
43036,JACKSON HEIGHTS,1471,12,
43037,FLUSHING,1471,12,
43038,FLUSHING,1471,12,
43039,JACKSON HEIGHTS,1471,12,
43040,JACKSON HEIGHTS,1432,34,
43041,FLUSHING,1446,45,
43042,JACKSON HEIGHTS,1459,40,
43043,FLUSHING,1473,71,
43044,JACKSON HEIGHTS,1473,70,
43045,FLUSHING,1473,64,
43046,FLUSHING,1473,63,
43047,FLUSHING,1473,57,
43048,JACKSON HEIGHTS,1473,54,
43049,JACKSON HEIGHTS,1460,67,
43050,JACKSON HEIGHTS,1460,166,
43051,JACKSON HEIGHTS,1460,65,
43052,JACKSON HEIGHTS,1460,63,
43056,JACKSON HEIGHTS,1460,62,
43057,JACKSON HEIGHTS,1460,49,
43058,JACKSON HEIGHTS,1460,47,
43059,JACKSON HEIGHTS,1460,46,
43060,JACKSON HEIGHTS,1460,40,
43061,JACKSON HEIGHTS,1473,12,
43062,JACKSON HEIGHTS,1473,16,
43063,JACKSON HEIGHTS,1474,58,
43064,FLUSHING,1473,22,
43065,JACKSON HEIGHTS,1473,29,
43066,FLUSHING,1473,30,
43067,FLUSHING,1474,47,
43068,JACKSON HEIGHTS,1473,33,
43069,JACKSON HEIGHTS,1461,1,
43070,FLUSHING,1474,12,
43071,JACKSON HEIGHTS,1461,6,
43072,FLUSHING,1462,7501,
43073,JACKSON HEIGHTS,1476,1,
43074,FLUSHING,1475,21,
43075,JACKSON HEIGHTS,1476,58,
43076,FLUSHING,1476,52,
43077,JACKSON HEIGHTS,1475,27,
43078,JACKSON HEIGHTS,1450,39,
43079,JACKSON HEIGHTS,1477,50,
43080,FLUSHING,1476,26,
43081,JACKSON HEIGHTS,1451,47,
43082,JACKSON HEIGHTS,1451,47,
43083,JACKSON HEIGHTS,1451,47,
43084,JACKSON HEIGHTS,1450,32,
43085,FLUSHING,1464,1,
43086,FLUSHING,1464,43,
43087,FLUSHING,1463,35,
43088,JACKSON HEIGHTS,1478,1,
43089,FLUSHING,1478,63,
43090,JACKSON HEIGHTS,1478,60,
43091,JACKSON HEIGHTS,1451,12,
43092,JACKSON HEIGHTS,1451,12,
43093,FLUSHING,1451,12,
43094,FLUSHING,1466,39,
43095,FLUSHING,1455,41,
43099,JACKSON HEIGHTS,1468,1,
43100,FLUSHING,1467,6,
43101,FLUSHING,1467,11,
43102,FLUSHING,1468,71,
43103,FLUSHING,1468,68,
43104,JACKSON HEIGHTS,1467,16,
43105,FLUSHING,1468,65,
43106,JACKSON HEIGHTS,1467,19,
43107,JACKSON HEIGHTS,1468,63,
43108,FLUSHING,1467,22,
43109,FLUSHING,1468,60,
43110,JACKSON HEIGHTS,1467,24,
43111,JACKSON HEIGHTS,1468,58,
43112,JACKSON HEIGHTS,1467,26,
43113,FLUSHING,1468,55,
43114,JACKSON HEIGHTS,1467,28,
43115,JACKSON HEIGHTS,1468,52,
43116,JACKSON HEIGHTS,1467,30,
43117,FLUSHING,1467,32,
43118,JACKSON HEIGHTS,1468,1,
43119,JACKSON HEIGHTS,1469,68,
43120,FLUSHING,1468,14,
43121,JACKSON HEIGHTS,1468,17,
43122,JACKSON HEIGHTS,1469,63,
43123,JACKSON HEIGHTS,1468,20,
43124,JACKSON HEIGHTS,1468,23,
43125,JACKSON HEIGHTS,1469,58,
43126,JACKSON HEIGHTS,1468,25,
43127,JACKSON HEIGHTS,1468,28,
43128,JACKSON HEIGHTS,1468,30,
43129,JACKSON HEIGHTS,1469,50,
43130,FLUSHING,1468,33,
43131,JACKSON HEIGHTS,1483,8,
43132,FLUSHING,1482,11,
43133,JACKSON HEIGHTS,1282,175,
43134,FLUSHING,1710,72,
43135,FLUSHING,1710,73,
43136,FLUSHING,1710,58,
43137,JACKSON HEIGHTS,1710,150,
43138,JACKSON HEIGHTS,1710,50,
43142,JACKSON HEIGHTS,1710,49,
43143,JACKSON HEIGHTS,1710,48,
43144,JACKSON HEIGHTS,1710,46,
43145,FLUSHING,1271,71,
43146,FLUSHING,1270,7501,
43147,FLUSHING,1710,1,
43148,JACKSON HEIGHTS,1483,12,
43149,ELMHURST,1593,18,
43150,ELMHURST,1486,52,
43151,FLUSHING,1488,36,
43152,FLUSHING,1488,32,
43153,FLUSHING,1490,18,
43154,FLUSHING,1491,21,
43155,ELMHURST,1595,38,
43156,FLUSHING,1597,1,
43157,FLUSHING,1595,36,
43158,ELMHURST,1599,36,
43159,ELMHURST,1599,138,
43160,FLUSHING,1599,41,
43161,FLUSHING,1520,5,
43162,ELMHURST,1519,61,
43163,ELMHURST,1600,12,
43164,FLUSHING,1600,13,
43165,ELMHURST,1600,49,
43166,FLUSHING,1527,1,
43167,ELMHURST,1602,20,
43168,ELMHURST,1530,156,
43169,ELMHURST,1530,56,
43170,ELMHURST,1877,52,
43171,ELMHURST,1877,53,
43172,ELMHURST,1547,1,
43173,ELMHURST,1548,6,
43174,ELMHURST,1836,129,
43175,ELMHURST,1836,128,
43176,ELMHURST,1836,127,
43177,FLUSHING,1835,90,
43178,ELMHURST,1837,12,
43179,FLUSHING,1835,88,
43180,ELMHURST,1835,50,
43181,ELMHURST,1837,7501,
43185,ELMHURST,1835,64,
43186,ELMHURST,1835,63,
43187,ELMHURST,2876,10,
43188,FLUSHING,2875,35,
43189,ELMHURST,1837,191,
43190,ELMHURST,1837,91,
43191,ELMHURST,1837,90,
43192,ELMHURST,1837,189,
43193,ELMHURST,1838,135,
43194,ELMHURST,1854,1,
43195,ELMHURST,1854,2,
43196,ELMHURST,1868,17,
43197,ELMHURST,1838,76,
43198,ELMHURST,1838,75,
43199,ELMHURST,1838,63,
43200,ELMHURST,1838,61,
43201,ELMHURST,1838,59,
43202,ELMHURST,1838,57,
43203,ELMHURST,1839,123,
43204,ELMHURST,1839,24,
43205,ELMHURST,1839,124,
43206,ELMHURST,1839,25,
43207,ELMHURST,1855,13,
43208,FLUSHING,2907,5,
43209,ELMHURST,1840,10,
43210,ELMHURST,1855,75,
43211,ELMHURST,1855,74,
43212,ELMHURST,1855,74,
43213,ELMHURST,1855,74,
43214,ELMHURST,1855,74,
43215,ELMHURST,1841,1,
43216,ELMHURST,1857,26,
43217,ELMHURST,1857,29,
43218,ELMHURST,2881,54,
43219,ELMHURST,2881,9,
43220,FLUSHING,2869,107,
43221,FLUSHING,2869,10,
43222,FLUSHING,2868,25,
43223,FLUSHING,2868,24,
43224,FLUSHING,2855,8,
43228,FLUSHING,1845,10,
43229,ELMHURST,2907,43,
43230,ELMHURST,2907,42,
43231,ELMHURST,2907,41,
43232,ELMHURST,2907,40,
43233,ELMHURST,2907,39,
43234,ELMHURST,2907,38,
43235,ELMHURST,2907,37,
43236,ELMHURST,2896,7,
43237,ELMHURST,2896,8,
43238,ELMHURST,2896,13,
43239,ELMHURST,2896,14,
43240,ELMHURST,2881,53,
43241,ELMHURST,2881,52,
43242,ELMHURST,2881,51,
43243,ELMHURST,2881,50,
43244,ELMHURST,2881,49,
43245,ELMHURST,2881,48,
43246,ELMHURST,2881,47,
43247,ELMHURST,2881,45,
43248,ELMHURST,2881,43,
43249,ELMHURST,2881,41,
43250,ELMHURST,2881,39,
43251,ELMHURST,2881,37,
43252,ELMHURST,2881,35,
43253,ELMHURST,2881,33,
43254,ELMHURST,2881,31,
43255,ELMHURST,2881,29,
43256,ELMHURST,2869,26,
43257,ELMHURST,2869,25,
43258,ELMHURST,1902,10,
43259,ELMHURST,2872,9,
43260,ELMHURST,2872,11,
43261,ELMHURST,2858,29,
43262,FLUSHING,1911,7501,
43263,FLUSHING,1911,7501,
43264,FLUSHING,1912,7501,
43265,FLUSHING,1911,1,
43266,FLUSHING,1912,7501,
43267,ELMHURST,2886,28,
43271,ELMHURST,2886,25,
43272,FLUSHING,1913,1,
43273,FLUSHING,1912,7501,
43274,FLUSHING,1913,7501,
43275,FLUSHING,1912,7501,
43276,ELMHURST,1305,38,
43277,ELMHURST,1305,39,
43278,FLUSHING,1305,40,
43279,ELMHURST,1305,44,
43280,ELMHURST,1305,46,
43281,ELMHURST,1305,46,
43282,ELMHURST,1494,29,
43283,FLUSHING,1313,42,
43284,ELMHURST,1313,44,
43285,FLUSHING,1313,45,
43286,ELMHURST,1313,63,
43287,ELMHURST,1528,88,
43288,ELMHURST,2813,10,
43289,FLUSHING,1486,23,
43290,ELMHURST,1485,37,
43291,ELMHURST,1485,51,
43292,ELMHURST,1494,48,
43293,ELMHURST,1494,49,
43294,ELMHURST,1494,51,
43295,ELMHURST,1494,52,
43296,ELMHURST,1494,54,
43297,FLUSHING,1494,60,
43298,ELMHURST,1495,1,
43299,ELMHURST,1495,68,
43300,FLUSHING,1487,61,
43301,ELMHURST,1486,32,
43302,FLUSHING,1495,47,
43303,FLUSHING,1496,56,
43304,FLUSHING,1495,52,
43305,FLUSHING,1488,42,
43306,ELMHURST,1497,68,
43307,ELMHURST,1497,67,
43308,FLUSHING,1497,48,
43309,ELMHURST,1496,37,
43310,ELMHURST,1497,23,
43314,FLUSHING,1490,53,
43315,FLUSHING,1490,53,
43316,FLUSHING,1490,53,
43317,ELMHURST,1489,18,
43318,FLUSHING,1525,18,
43319,FLUSHING,1526,7501,
43320,ELMHURST,1525,30,
43321,ELMHURST,1526,62,
43322,ELMHURST,1526,57,
43323,ELMHURST,1525,47,
43324,FLUSHING,1532,16,
43325,FLUSHING,1492,49,
43326,FLUSHING,1526,16,
43327,FLUSHING,1526,32,
43328,ELMHURST,1526,34,
43329,ELMHURST,1526,35,
43330,ELMHURST,1526,36,
43331,FLUSHING,1526,38,
43332,FLUSHING,2919,52,
43333,FLUSHING,2919,46,
43334,FLUSHING,2919,45,
43335,ELMHURST,1492,25,
43336,FLUSHING,1527,7502,
43337,ELMHURST,1527,38,
43338,ELMHURST,1527,41,
43339,FLUSHING,1527,43,
43340,FLUSHING,1527,44,
43341,FLUSHING,1527,45,
43342,ELMHURST,2903,18,
43343,FLUSHING,2912,6,
43344,ELMHURST,1584,13,
43345,ELMHURST,1584,7,
43346,ELMHURST,1582,29,
43347,ELMHURST,1835,36,
43348,ELMHURST,1854,82,
43349,CORONA-ELMHURST,1854,80,
43350,ELMHURST,1838,41,
43351,FLUSHING,1854,76,
43352,ELMHURST,1855,7501,
43353,ELMHURST,1839,30,
43357,ELMHURST,1839,32,
43358,ELMHURST,1839,33,
43359,ELMHURST,1600,121,
43360,FLUSHING,1848,1,
43361,FLUSHING,1869,58,
43362,FLUSHING,1869,57,
43363,FLUSHING,1562,26,
43364,ELMHURST,1587,1,
43365,ELMHURST,1590,1,
43366,FLUSHING,1872,25,
43367,ELMHURST,1902,39,
43368,ELMHURST,1595,6,
43369,ELMHURST,1595,39,
43370,ELMHURST,1597,48,
43371,FLUSHING,1597,46,
43372,ELMHURST,1508,6,
43373,FLUSHING,1507,5,
43374,ELMHURST,1492,32,
43375,FLUSHING,1506,4,
43376,ELMHURST,1506,7,
43377,ELMHURST,1509,57,
43378,FLUSHING,1517,21,
43379,ELMHURST,1504,51,
43380,FLUSHING,1504,50,
43381,ELMHURST,1504,48,
43382,ELMHURST,1504,147,
43383,ELMHURST,1504,47,
43384,ELMHURST,1504,146,
43385,ELMHURST,1513,3,
43386,ELMHURST,1502,22,
43387,ELMHURST,1512,6,
43388,FLUSHING,1487,31,
43389,ELMHURST,1526,1,
43390,FLUSHING,1526,10,
43391,ELMHURST,1580,7501,
43392,ELMHURST,1581,1,
43393,ELMHURST,1547,16,
43394,ELMHURST,1836,108,
43395,ELMHURST,1836,107,
43396,ELMHURST,1842,7502,
43400,FLUSHING,2847,24,
43401,FLUSHING,1565,6,
43402,FLUSHING,1564,58,
43403,ELMHURST,1565,28,
43404,ELMHURST,1565,30,
43405,FLUSHING,1564,43,
43406,FLUSHING,1544,1,
43407,ELMHURST,1544,10,
43408,ELMHURST,1544,12,
43409,ELMHURST,1553,1,
43410,ELMHURST,1552,1,
43411,ELMHURST,1553,28,
43412,ELMHURST,1566,6,
43413,ELMHURST,1565,56,
43414,ELMHURST,1566,21,
43415,ELMHURST,1566,36,
43416,ELMHURST,1574,1,
43417,ELMHURST,1575,10,
43418,ELMHURST,1544,36,
43419,ELMHURST,1581,14,
43420,ELMHURST,1580,37,
43421,ELMHURST,1512,7,
43422,ELMHURST,1511,1,
43423,FLUSHING,1512,13,
43424,FLUSHING,1511,32,
43425,ELMHURST,1553,1,
43426,ELMHURST,1554,11,
43427,FLUSHING,1554,23,
43428,FLUSHING,1566,1,
43429,ELMHURST,1576,13,
43430,ELMHURST,1518,83,
43431,FLUSHING,1518,7501,
43432,ELMHURST,1518,60,
43433,ELMHURST,1518,50,
43434,ELMHURST,1518,47,
43435,FLUSHING,1559,7,
43436,FLUSHING,1516,33,
43437,ELMHURST,1516,31,
43438,ELMHURST,1556,1,
43439,ELMHURST,1556,6,
43443,ELMHURST,1513,28,
43444,ELMHURST,1555,1,
43445,ELMHURST,1512,26,
43446,FLUSHING,1554,1,
43447,ELMHURST,1511,1,
43448,ELMHURST,1510,20,
43449,ELMHURST,1554,51,
43450,ELMHURST,1555,27,
43451,FLUSHING,1576,1,
43452,ELMHURST,1513,1,
43453,ELMHURST,1513,58,
43454,ELMHURST,1513,56,
43455,ELMHURST,1513,54,
43456,FLUSHING,1514,17,
43457,ELMHURST,1513,52,
43458,ELMHURST,1514,19,
43459,ELMHURST,1556,24,
43460,ELMHURST,2476,7501,
43461,ELMHURST,2475,51,
43462,ELMHURST,2475,151,
43463,ELMHURST,2891,17,
43464,FLUSHING,2864,17,
43465,ELMHURST,2864,21,
43466,FLUSHING,1504,1,
43467,ELMHURST,1504,80,
43468,ELMHURST,1505,12,
43469,ELMHURST,1504,74,
43470,ELMHURST,1504,68,
43471,ELMHURST,1504,62,
43472,ELMHURST,1504,58,
43473,ELMHURST,1504,54,
43474,FLUSHING,1505,37,
43475,ELMHURST,1515,12,
43476,ELMHURST,1515,16,
43477,ELMHURST,1514,58,
43478,ELMHURST,1514,51,
43479,ELMHURST,1514,41,
43480,ELMHURST,1556,43,
43481,FLUSHING,1557,23,
43482,ELMHURST,1556,33,
43486,ELMHURST,1505,1,
43487,ELMHURST,1505,79,
43488,FLUSHING,1505,76,
43489,FLUSHING,1505,7501,
43490,ELMHURST,1506,47,
43491,ELMHURST,1505,54,
43492,ELMHURST,1558,26,
43493,ELMHURST,1557,33,
43494,ELMHURST,1570,52,
43495,FLUSHING,1570,46,
43496,FLUSHING,1507,54,
43497,ELMHURST,1516,55,
43498,ELMHURST,1516,49,
43499,FLUSHING,1518,40,
43500,ELMHURST,1516,41,
43501,ELMHURST,1518,44,
